Timestamp,AccelX,AccelY,AccelZ,Temperature
80993,-0.453,-0.227,9.914,-127.00
80997,-0.455,-0.223,9.912,-127.00
81001,-0.453,-0.223,9.914,-127.00
81008,-0.455,-0.227,9.914,-127.00
81012,-0.457,-0.225,9.917,-127.00
81016,-0.457,-0.223,9.922,-127.00
81019,-0.457,-0.225,9.922,-127.00
81023,-0.460,-0.227,9.926,-127.00
81027,-0.457,-0.225,9.929,-127.00
81031,-0.460,-0.225,9.922,-127.00
81035,-0.460,-0.230,9.924,-127.00
81038,-0.460,-0.225,9.926,-127.00
81042,-0.455,-0.225,9.926,-127.00
81046,-0.455,-0.225,9.917,-127.00
81050,-0.453,-0.227,9.912,-127.00
81054,-0.450,-0.227,9.910,-127.00
81057,-0.453,-0.225,9.905,-127.00
81061,-0.455,-0.223,9.910,-127.00
81067,-0.455,-0.223,9.910,-127.00
81070,-0.455,-0.220,9.910,-127.00
81074,-0.453,-0.223,9.907,-127.00
81078,-0.455,-0.227,9.912,-127.00
81082,-0.455,-0.225,9.912,-127.00
81086,-0.457,-0.225,9.912,-127.00
81089,-0.453,-0.223,9.914,-127.00
81093,-0.453,-0.220,9.912,-127.00
81097,-0.455,-0.223,9.912,-127.00
81101,-0.457,-0.225,9.907,-127.00
81105,-0.453,-0.227,9.905,-127.00
81108,-0.450,-0.225,9.907,-127.00
81112,-0.453,-0.223,9.907,-127.00
81116,-0.450,-0.220,9.905,-127.00
81123,-0.448,-0.215,9.910,-127.00
81127,-0.448,-0.220,9.914,-127.00
81131,-0.450,-0.223,9.910,-127.00
81135,-0.453,-0.225,9.907,-127.00
81139,-0.453,-0.225,9.910,-127.00
81142,-0.455,-0.223,9.912,-127.00
81146,-0.457,-0.227,9.912,-127.00
81150,-0.457,-0.230,9.910,-127.00
81154,-0.457,-0.230,9.910,-127.00
81158,-0.460,-0.232,9.912,-127.00
81161,-0.460,-0.235,9.910,-127.00
81165,-0.462,-0.237,9.912,-127.00
81169,-0.462,-0.239,9.912,-127.00
81173,-0.460,-0.237,9.912,-127.00
81177,-0.460,-0.235,9.914,-127.00
81182,-0.460,-0.227,9.914,-127.00
81186,-0.457,-0.227,9.912,-127.00
81190,-0.457,-0.225,9.910,-127.00
81193,-0.455,-0.225,9.912,-127.00
81197,-0.453,-0.227,9.914,-127.00
81201,-0.448,-0.227,9.910,-127.00
81205,-0.450,-0.227,9.912,-127.00
81209,-0.450,-0.230,9.914,-127.00
81212,-0.448,-0.235,9.917,-127.00
81216,-0.450,-0.235,9.914,-127.00
81220,-0.453,-0.232,9.912,-127.00
81224,-0.455,-0.232,9.912,-127.00
81228,-0.453,-0.230,9.917,-127.00
81231,-0.450,-0.230,9.919,-127.00
81238,-0.455,-0.227,9.924,-127.00
81242,-0.455,-0.227,9.919,-127.00
81246,-0.453,-0.225,9.917,-127.00
81250,-0.450,-0.227,9.917,-127.00
81254,-0.453,-0.227,9.917,-127.00
81258,-0.455,-0.230,9.919,-127.00
81261,-0.455,-0.227,9.917,-127.00
81265,-0.455,-0.225,9.917,-127.00
81269,-0.455,-0.227,9.917,-127.00
81273,-0.453,-0.227,9.912,-127.00
81277,-0.457,-0.232,9.919,-127.00
81281,-0.460,-0.230,9.919,-127.00
81284,-0.462,-0.227,9.919,-127.00
81288,-0.464,-0.225,9.922,-127.00
81292,-0.462,-0.227,9.919,-127.00
81297,-0.462,-0.227,9.914,-127.00
81301,-0.460,-0.227,9.914,-127.00
81305,-0.460,-0.227,9.914,-127.00
81309,-0.462,-0.223,9.914,-127.00
81312,-0.462,-0.225,9.910,-127.00
81316,-0.460,-0.225,9.912,-127.00
81320,-0.457,-0.223,9.914,-127.00
81324,-0.457,-0.225,9.914,-127.00
81328,-0.460,-0.225,9.919,-127.00
81332,-0.464,-0.230,9.917,-127.00
81335,-0.464,-0.230,9.914,-127.00
81339,-0.462,-0.227,9.914,-127.00
81343,-0.460,-0.227,9.910,-127.00
81347,-0.460,-0.230,9.910,-127.00
81351,-0.462,-0.230,9.907,-127.00
81359,-0.455,-0.230,9.900,-127.00
81363,-0.453,-0.230,9.902,-127.00
81367,-0.453,-0.230,9.905,-127.00
81371,-0.457,-0.230,9.902,-127.00
81374,-0.455,-0.232,9.907,-127.00
81378,-0.455,-0.230,9.910,-127.00
81382,-0.455,-0.230,9.907,-127.00
81386,-0.453,-0.230,9.905,-127.00
81390,-0.450,-0.232,9.907,-127.00
81393,-0.450,-0.230,9.910,-127.00
81397,-0.453,-0.230,9.910,-127.00
81401,-0.448,-0.232,9.914,-127.00
81405,-0.445,-0.227,9.914,-127.00
81409,-0.448,-0.223,9.914,-127.00
81414,-0.453,-0.225,9.907,-127.00
81418,-0.453,-0.223,9.902,-127.00
81422,-0.450,-0.215,9.902,-127.00
81425,-0.450,-0.215,9.910,-127.00
81429,-0.450,-0.218,9.910,-127.00
81433,-0.445,-0.220,9.912,-127.00
81437,-0.448,-0.223,9.917,-127.00
81441,-0.445,-0.225,9.917,-127.00
81444,-0.445,-0.223,9.919,-127.00
81448,-0.448,-0.223,9.919,-127.00
81452,-0.445,-0.223,9.919,-127.00
81456,-0.448,-0.223,9.926,-127.00
81460,-0.448,-0.223,9.922,-127.00
81463,-0.450,-0.223,9.922,-127.00
81467,-0.450,-0.223,9.917,-127.00
81474,-0.448,-0.225,9.922,-127.00
81479,-0.450,-0.227,9.924,-127.00
81482,-0.450,-0.230,9.929,-127.00
81486,-0.448,-0.232,9.931,-127.00
81490,-0.448,-0.232,9.929,-127.00
81494,-0.450,-0.235,9.929,-127.00
81498,-0.453,-0.232,9.931,-127.00
81501,-0.455,-0.237,9.926,-127.00
81505,-0.457,-0.235,9.926,-127.00
81509,-0.453,-0.235,9.924,-127.00
81513,-0.455,-0.237,9.924,-127.00
81517,-0.455,-0.232,9.917,-127.00
81520,-0.457,-0.232,9.914,-127.00
81524,-0.460,-0.230,9.917,-127.00
81528,-0.457,-0.227,9.917,-127.00
81533,-0.457,-0.227,9.912,-127.00
81537,-0.457,-0.225,9.912,-127.00
81541,-0.460,-0.225,9.914,-127.00
81545,-0.460,-0.225,9.917,-127.00
81549,-0.457,-0.227,9.917,-127.00
81552,-0.457,-0.225,9.914,-127.00
81556,-0.457,-0.227,9.914,-127.00
81560,-0.457,-0.227,9.914,-127.00
81564,-0.455,-0.227,9.914,-127.00
81568,-0.455,-0.225,9.912,-127.00
81571,-0.457,-0.227,9.917,-127.00
81575,-0.455,-0.225,9.914,-127.00
81579,-0.453,-0.218,9.917,-127.00
81583,-0.450,-0.220,9.914,-127.00
81590,-0.453,-0.218,9.912,-127.00
81594,-0.453,-0.218,9.914,-127.00
81598,-0.448,-0.218,9.910,-127.00
81602,-0.450,-0.218,9.910,-127.00
81606,-0.453,-0.220,9.919,-127.00
81609,-0.450,-0.220,9.922,-127.00
81613,-0.450,-0.223,9.919,-127.00
81617,-0.453,-0.223,9.919,-127.00
81621,-0.453,-0.223,9.917,-127.00
81625,-0.450,-0.227,9.914,-127.00
81628,-0.448,-0.227,9.919,-127.00
81632,-0.448,-0.232,9.919,-127.00
81636,-0.448,-0.232,9.919,-127.00
81640,-0.448,-0.232,9.919,-127.00
81644,-0.445,-0.232,9.922,-127.00
81649,-0.443,-0.235,9.910,-127.00
81653,-0.443,-0.239,9.912,-127.00
81657,-0.443,-0.244,9.910,-127.00
81660,-0.445,-0.244,9.910,-127.00
81664,-0.448,-0.244,9.910,-127.00
81668,-0.453,-0.242,9.910,-127.00
81672,-0.453,-0.242,9.910,-127.00
81676,-0.455,-0.235,9.905,-127.00
81679,-0.453,-0.235,9.907,-127.00
81683,-0.455,-0.237,9.905,-127.00
81687,-0.453,-0.237,9.910,-127.00
81691,-0.453,-0.235,9.912,-127.00
81695,-0.448,-0.235,9.919,-127.00
81698,-0.445,-0.235,9.924,-127.00
81705,-0.450,-0.237,9.919,-127.00
81709,-0.455,-0.235,9.914,-127.00
81713,-0.460,-0.237,9.914,-127.00
81717,-0.460,-0.239,9.912,-127.00
81721,-0.460,-0.242,9.912,-127.00
81725,-0.457,-0.237,9.907,-127.00
81729,-0.455,-0.237,9.905,-127.00
81732,-0.455,-0.237,9.907,-127.00
81736,-0.453,-0.237,9.907,-127.00
81740,-0.450,-0.235,9.912,-127.00
81744,-0.448,-0.232,9.912,-127.00
81748,-0.450,-0.230,9.912,-127.00
81751,-0.450,-0.230,9.910,-127.00
81755,-0.453,-0.232,9.910,-127.00
81759,-0.450,-0.230,9.910,-127.00
81764,-0.455,-0.232,9.907,-127.00
81768,-0.453,-0.232,9.914,-127.00
81772,-0.455,-0.235,9.912,-127.00
81776,-0.455,-0.235,9.912,-127.00
81779,-0.453,-0.235,9.917,-127.00
81783,-0.450,-0.232,9.919,-127.00
81787,-0.453,-0.232,9.917,-127.00
81791,-0.448,-0.232,9.917,-127.00
81795,-0.448,-0.232,9.912,-127.00
81799,-0.445,-0.235,9.910,-127.00
81802,-0.448,-0.235,9.910,-127.00
81806,-0.450,-0.230,9.912,-127.00
81810,-0.450,-0.230,9.912,-127.00
81814,-0.448,-0.225,9.914,-127.00
81818,-0.448,-0.227,9.919,-127.00
81825,-0.445,-0.230,9.922,-127.00
81829,-0.448,-0.232,9.919,-127.00
81832,-0.450,-0.230,9.917,-127.00
81836,-0.453,-0.230,9.914,-127.00
81840,-0.453,-0.227,9.910,-127.00
81844,-0.450,-0.225,9.912,-127.00
81848,-0.450,-0.227,9.912,-127.00
81851,-0.450,-0.230,9.917,-127.00
81855,-0.453,-0.230,9.917,-127.00
81859,-0.450,-0.230,9.914,-127.00
81863,-0.450,-0.232,9.914,-127.00
81867,-0.450,-0.230,9.912,-127.00
81870,-0.453,-0.230,9.910,-127.00
81874,-0.450,-0.230,9.910,-127.00
81879,-0.450,-0.227,9.910,-127.00
81883,-0.448,-0.227,9.910,-127.00
81887,-0.448,-0.230,9.910,-127.00
81891,-0.445,-0.235,9.907,-127.00
81895,-0.445,-0.232,9.902,-127.00
81899,-0.453,-0.232,9.902,-127.00
81902,-0.453,-0.235,9.905,-127.00
81906,-0.453,-0.235,9.910,-127.00
81910,-0.450,-0.235,9.912,-127.00
81914,-0.448,-0.232,9.912,-127.00
81918,-0.448,-0.232,9.914,-127.00
81921,-0.448,-0.230,9.919,-127.00
81925,-0.448,-0.232,9.919,-127.00
81929,-0.445,-0.230,9.914,-127.00
81933,-0.445,-0.232,9.910,-127.00
81940,-0.443,-0.232,9.905,-127.00
81944,-0.443,-0.230,9.905,-127.00
81948,-0.448,-0.230,9.910,-127.00
81952,-0.448,-0.225,9.914,-127.00
81955,-0.450,-0.227,9.917,-127.00
81959,-0.450,-0.225,9.912,-127.00
81963,-0.445,-0.225,9.912,-127.00
81967,-0.448,-0.225,9.912,-127.00
81971,-0.453,-0.225,9.905,-127.00
81974,-0.453,-0.225,9.912,-127.00
81978,-0.455,-0.223,9.910,-127.00
81982,-0.455,-0.223,9.907,-127.00
81986,-0.457,-0.225,9.902,-127.00
81990,-0.455,-0.223,9.900,-127.00
81993,-0.453,-0.230,9.905,-127.00
81999,-0.448,-0.230,9.907,-127.00
82002,-0.450,-0.235,9.910,-127.00
82006,-0.450,-0.235,9.907,-127.00
82010,-0.453,-0.235,9.907,-127.00
82014,-0.453,-0.235,9.910,-127.00
82018,-0.453,-0.235,9.910,-127.00
82022,-0.450,-0.235,9.910,-127.00
82025,-0.450,-0.230,9.912,-127.00
82029,-0.448,-0.235,9.910,-127.00
82033,-0.453,-0.232,9.914,-127.00
82037,-0.453,-0.227,9.912,-127.00
82041,-0.450,-0.225,9.914,-127.00
82044,-0.450,-0.220,9.917,-127.00
82048,-0.450,-0.223,9.922,-127.00
82055,-0.453,-0.223,9.922,-127.00
82059,-0.450,-0.223,9.919,-127.00
82063,-0.450,-0.225,9.917,-127.00
82067,-0.453,-0.225,9.919,-127.00
82071,-0.455,-0.225,9.917,-127.00
82074,-0.457,-0.230,9.917,-127.00
82078,-0.455,-0.232,9.917,-127.00
82082,-0.453,-0.232,9.917,-127.00
82086,-0.450,-0.232,9.922,-127.00
82090,-0.448,-0.227,9.929,-127.00
82093,-0.450,-0.227,9.931,-127.00
82097,-0.450,-0.230,9.929,-127.00
82101,-0.453,-0.230,9.929,-127.00
82105,-0.457,-0.230,9.929,-127.00
82109,-0.460,-0.230,9.926,-127.00
82114,-0.457,-0.232,9.926,-127.00
82118,-0.455,-0.230,9.931,-127.00
82122,-0.455,-0.232,9.934,-127.00
82125,-0.457,-0.235,9.931,-127.00
82129,-0.453,-0.235,9.931,-127.00
82133,-0.453,-0.232,9.926,-127.00
82137,-0.453,-0.235,9.931,-127.00
82141,-0.455,-0.235,9.931,-127.00
82144,-0.455,-0.235,9.934,-127.00
82148,-0.453,-0.237,9.934,-127.00
82152,-0.453,-0.235,9.929,-127.00
82156,-0.453,-0.235,9.922,-127.00
82160,-0.453,-0.230,9.919,-127.00
82163,-0.455,-0.225,9.924,-127.00
82167,-0.455,-0.225,9.924,-127.00
82174,-0.453,-0.225,9.922,-127.00
82178,-0.450,-0.223,9.919,-127.00
82182,-0.450,-0.220,9.917,-127.00
82186,-0.445,-0.223,9.917,-127.00
82190,-0.450,-0.223,9.914,-127.00
82194,-0.453,-0.220,9.919,-127.00
82197,-0.450,-0.223,9.917,-127.00
82201,-0.450,-0.227,9.917,-127.00
82205,-0.453,-0.225,9.917,-127.00
82209,-0.450,-0.223,9.919,-127.00
82213,-0.448,-0.220,9.922,-127.00
82216,-0.448,-0.223,9.919,-127.00
82220,-0.448,-0.225,9.917,-127.00
82224,-0.445,-0.227,9.922,-127.00
82229,-0.445,-0.227,9.924,-127.00
82233,-0.445,-0.225,9.926,-127.00
82237,-0.445,-0.223,9.926,-127.00
82241,-0.445,-0.220,9.929,-127.00
82245,-0.448,-0.220,9.929,-127.00
82248,-0.448,-0.225,9.929,-127.00
82252,-0.450,-0.225,9.929,-127.00
82256,-0.455,-0.225,9.931,-127.00
82260,-0.455,-0.227,9.934,-127.00
82264,-0.453,-0.225,9.936,-127.00
82267,-0.445,-0.223,9.938,-127.00
82271,-0.450,-0.220,9.934,-127.00
82275,-0.448,-0.223,9.934,-127.00
82279,-0.443,-0.223,9.931,-127.00
82283,-0.448,-0.220,9.926,-127.00
82290,-0.453,-0.220,9.922,-127.00
82294,-0.455,-0.225,9.919,-127.00
82297,-0.460,-0.225,9.919,-127.00
82301,-0.462,-0.230,9.919,-127.00
82305,-0.464,-0.227,9.914,-127.00
82309,-0.464,-0.223,9.917,-127.00
82313,-0.469,-0.223,9.914,-127.00
82317,-0.469,-0.223,9.917,-127.00
82320,-0.469,-0.220,9.919,-127.00
82324,-0.464,-0.220,9.917,-127.00
82328,-0.464,-0.218,9.914,-127.00
82332,-0.464,-0.218,9.919,-127.00
82336,-0.467,-0.220,9.917,-127.00
82339,-0.464,-0.225,9.919,-127.00
82344,-0.462,-0.227,9.922,-127.00
82348,-0.464,-0.227,9.924,-127.00
82352,-0.462,-0.232,9.919,-127.00
82356,-0.462,-0.232,9.919,-127.00
82360,-0.462,-0.230,9.919,-127.00
82364,-0.460,-0.232,9.917,-127.00
82368,-0.462,-0.230,9.919,-127.00
82371,-0.462,-0.232,9.922,-127.00
82375,-0.462,-0.232,9.922,-127.00
82379,-0.462,-0.235,9.919,-127.00
82383,-0.460,-0.237,9.922,-127.00
82387,-0.462,-0.235,9.919,-127.00
82390,-0.460,-0.232,9.922,-127.00
82394,-0.460,-0.235,9.924,-127.00
82398,-0.457,-0.235,9.922,-127.00
82413,-0.460,-0.239,9.914,-127.00
82417,-0.457,-0.235,9.907,-127.00
82421,-0.457,-0.230,9.910,-127.00
82425,-0.457,-0.227,9.912,-127.00
82428,-0.455,-0.227,9.914,-127.00
82432,-0.453,-0.227,9.924,-127.00
82436,-0.450,-0.227,9.922,-127.00
82440,-0.450,-0.225,9.924,-127.00
82444,-0.455,-0.223,9.919,-127.00
82447,-0.453,-0.225,9.917,-127.00
82451,-0.453,-0.225,9.914,-127.00
82455,-0.453,-0.225,9.912,-127.00
82459,-0.453,-0.220,9.914,-127.00
82463,-0.448,-0.218,9.917,-127.00
82466,-0.448,-0.218,9.914,-127.00
82472,-0.445,-0.220,9.914,-127.00
82475,-0.445,-0.220,9.912,-127.00
82479,-0.445,-0.220,9.907,-127.00
82483,-0.443,-0.223,9.912,-127.00
82487,-0.443,-0.220,9.907,-127.00
82491,-0.445,-0.220,9.907,-127.00
82495,-0.448,-0.225,9.910,-127.00
82498,-0.448,-0.223,9.910,-127.00
82502,-0.448,-0.227,9.912,-127.00
82506,-0.453,-0.225,9.912,-127.00
82510,-0.453,-0.223,9.912,-127.00
82514,-0.455,-0.225,9.917,-127.00
82517,-0.460,-0.230,9.924,-127.00
82521,-0.460,-0.235,9.926,-127.00
82528,-0.460,-0.237,9.926,-127.00
82532,-0.460,-0.237,9.926,-127.00
82536,-0.462,-0.239,9.926,-127.00
82540,-0.460,-0.237,9.929,-127.00
82544,-0.457,-0.235,9.931,-127.00
82548,-0.453,-0.235,9.929,-127.00
82552,-0.453,-0.235,9.924,-127.00
82555,-0.455,-0.232,9.922,-127.00
82559,-0.460,-0.232,9.919,-127.00
82563,-0.462,-0.235,9.914,-127.00
82567,-0.462,-0.232,9.914,-127.00
82571,-0.464,-0.225,9.914,-127.00
82574,-0.464,-0.227,9.914,-127.00
82578,-0.464,-0.227,9.919,-127.00
82582,-0.464,-0.227,9.914,-127.00
82587,-0.467,-0.232,9.914,-127.00
82591,-0.464,-0.235,9.914,-127.00
82595,-0.462,-0.235,9.912,-127.00
82599,-0.460,-0.230,9.912,-127.00
82603,-0.460,-0.227,9.914,-127.00
82606,-0.460,-0.227,9.910,-127.00
82610,-0.457,-0.230,9.912,-127.00
82614,-0.457,-0.225,9.917,-127.00
82618,-0.455,-0.227,9.914,-127.00
82622,-0.453,-0.230,9.914,-127.00
82625,-0.453,-0.223,9.914,-127.00
82629,-0.450,-0.225,9.914,-127.00
82633,-0.450,-0.225,9.912,-127.00
82637,-0.450,-0.230,9.917,-127.00
82641,-0.453,-0.232,9.917,-127.00
82648,-0.455,-0.232,9.914,-127.00
82652,-0.457,-0.232,9.919,-127.00
82655,-0.457,-0.232,9.922,-127.00
82659,-0.457,-0.235,9.919,-127.00
82663,-0.457,-0.232,9.919,-127.00
82667,-0.455,-0.232,9.919,-127.00
82671,-0.453,-0.227,9.917,-127.00
82675,-0.453,-0.230,9.917,-127.00
82678,-0.455,-0.227,9.910,-127.00
82682,-0.455,-0.225,9.910,-127.00
82686,-0.453,-0.223,9.914,-127.00
82690,-0.453,-0.218,9.912,-127.00
82694,-0.453,-0.218,9.917,-127.00
82697,-0.455,-0.215,9.914,-127.00
82703,-0.455,-0.215,9.912,-127.00
82706,-0.453,-0.218,9.917,-127.00
82710,-0.453,-0.223,9.917,-127.00
82714,-0.453,-0.227,9.914,-127.00
82718,-0.455,-0.227,9.912,-127.00
82722,-0.453,-0.230,9.907,-127.00
82726,-0.455,-0.235,9.905,-127.00
82729,-0.455,-0.235,9.905,-127.00
82733,-0.455,-0.232,9.900,-127.00
82737,-0.453,-0.230,9.898,-127.00
82741,-0.455,-0.232,9.898,-127.00
82745,-0.455,-0.232,9.898,-127.00
82748,-0.455,-0.232,9.898,-127.00
82752,-0.450,-0.232,9.893,-127.00
82756,-0.450,-0.232,9.893,-127.00
82763,-0.450,-0.227,9.890,-127.00
82767,-0.448,-0.223,9.895,-127.00
82771,-0.448,-0.223,9.893,-127.00
82775,-0.448,-0.220,9.893,-127.00
82778,-0.450,-0.225,9.898,-127.00
82782,-0.450,-0.225,9.895,-127.00
82786,-0.450,-0.225,9.898,-127.00
82790,-0.453,-0.223,9.902,-127.00
82794,-0.450,-0.225,9.905,-127.00
82797,-0.453,-0.223,9.907,-127.00
82801,-0.450,-0.225,9.907,-127.00
82805,-0.448,-0.225,9.907,-127.00
82809,-0.450,-0.225,9.907,-127.00
82813,-0.450,-0.223,9.907,-127.00
82818,-0.453,-0.225,9.910,-127.00
82822,-0.448,-0.227,9.917,-127.00
82826,-0.453,-0.227,9.917,-127.00
82829,-0.445,-0.227,9.914,-127.00
82833,-0.443,-0.225,9.917,-127.00
82837,-0.445,-0.223,9.914,-127.00
82841,-0.443,-0.223,9.914,-127.00
82845,-0.438,-0.225,9.917,-127.00
82848,-0.436,-0.225,9.926,-127.00
82852,-0.443,-0.223,9.924,-127.00
82856,-0.445,-0.223,9.924,-127.00
82860,-0.445,-0.225,9.919,-127.00
82864,-0.448,-0.223,9.917,-127.00
82867,-0.450,-0.218,9.917,-127.00
82871,-0.455,-0.220,9.914,-127.00
82878,-0.453,-0.215,9.914,-127.00
82882,-0.453,-0.218,9.910,-127.00
82886,-0.453,-0.218,9.917,-127.00
82890,-0.455,-0.220,9.922,-127.00
82894,-0.455,-0.223,9.922,-127.00
82898,-0.455,-0.223,9.924,-127.00
82901,-0.453,-0.227,9.926,-127.00
82905,-0.448,-0.227,9.926,-127.00
82909,-0.450,-0.225,9.922,-127.00
82913,-0.450,-0.225,9.919,-127.00
82917,-0.448,-0.225,9.922,-127.00
82920,-0.448,-0.223,9.926,-127.00
82924,-0.450,-0.225,9.926,-127.00
82928,-0.450,-0.225,9.924,-127.00
82932,-0.450,-0.227,9.922,-127.00
82937,-0.443,-0.225,9.919,-127.00
82941,-0.448,-0.223,9.919,-127.00
82945,-0.450,-0.223,9.912,-127.00
82949,-0.455,-0.223,9.912,-127.00
82952,-0.457,-0.223,9.914,-127.00
82956,-0.455,-0.225,9.914,-127.00
82960,-0.453,-0.225,9.917,-127.00
82964,-0.450,-0.223,9.919,-127.00
82968,-0.455,-0.218,9.919,-127.00
82971,-0.453,-0.220,9.914,-127.00
82975,-0.455,-0.223,9.914,-127.00
82979,-0.453,-0.223,9.912,-127.00
82983,-0.450,-0.223,9.914,-127.00
82987,-0.453,-0.227,9.912,-127.00
82993,-0.455,-0.230,9.912,-127.00
82998,-0.455,-0.230,9.912,-127.00
83001,-0.455,-0.232,9.914,-127.00
83005,-0.453,-0.232,9.917,-127.00
83009,-0.450,-0.227,9.919,-127.00
83013,-0.455,-0.227,9.919,-127.00
83017,-0.457,-0.225,9.919,-127.00
83021,-0.462,-0.227,9.919,-127.00
83024,-0.460,-0.225,9.914,-127.00
83028,-0.457,-0.225,9.914,-127.00
83032,-0.460,-0.225,9.914,-127.00
83036,-0.460,-0.225,9.912,-127.00
83040,-0.457,-0.225,9.912,-127.00
83043,-0.453,-0.227,9.910,-127.00
83047,-0.455,-0.232,9.912,-127.00
83052,-0.453,-0.230,9.912,-127.00
83056,-0.455,-0.227,9.905,-127.00
83060,-0.453,-0.230,9.900,-127.00
83064,-0.453,-0.227,9.902,-127.00
83068,-0.453,-0.232,9.907,-127.00
83072,-0.453,-0.232,9.902,-127.00
83075,-0.450,-0.232,9.905,-127.00
83079,-0.450,-0.235,9.900,-127.00
83083,-0.448,-0.232,9.900,-127.00
83087,-0.450,-0.230,9.905,-127.00
83091,-0.450,-0.232,9.907,-127.00
83094,-0.445,-0.232,9.910,-127.00
83098,-0.443,-0.232,9.912,-127.00
83102,-0.443,-0.227,9.914,-127.00
83106,-0.443,-0.230,9.914,-127.00
83113,-0.448,-0.230,9.919,-127.00
83117,-0.453,-0.230,9.922,-127.00
83121,-0.453,-0.230,9.917,-127.00
83125,-0.450,-0.230,9.914,-127.00
83129,-0.450,-0.230,9.917,-127.00
83133,-0.448,-0.232,9.914,-127.00
83136,-0.445,-0.232,9.919,-127.00
83140,-0.445,-0.227,9.919,-127.00
83144,-0.448,-0.230,9.919,-127.00
83148,-0.450,-0.237,9.919,-127.00
83152,-0.453,-0.237,9.917,-127.00
83155,-0.453,-0.232,9.914,-127.00
83159,-0.450,-0.230,9.914,-127.00
83163,-0.457,-0.232,9.914,-127.00
83168,-0.457,-0.235,9.910,-127.00
83172,-0.457,-0.237,9.912,-127.00
83176,-0.457,-0.237,9.910,-127.00
83180,-0.457,-0.235,9.905,-127.00
83184,-0.457,-0.235,9.900,-127.00
83187,-0.460,-0.235,9.905,-127.00
83191,-0.460,-0.237,9.905,-127.00
83195,-0.457,-0.232,9.902,-127.00
83199,-0.457,-0.230,9.902,-127.00
83203,-0.457,-0.230,9.898,-127.00
83206,-0.455,-0.230,9.895,-127.00
83210,-0.453,-0.230,9.900,-127.00
83214,-0.453,-0.227,9.910,-127.00
83218,-0.453,-0.225,9.910,-127.00
83222,-0.450,-0.225,9.914,-127.00
83229,-0.450,-0.230,9.919,-127.00
83233,-0.450,-0.230,9.929,-127.00
83237,-0.450,-0.230,9.924,-127.00
83241,-0.448,-0.225,9.926,-127.00
83244,-0.448,-0.230,9.922,-127.00
83248,-0.450,-0.232,9.924,-127.00
83252,-0.450,-0.227,9.931,-127.00
83256,-0.450,-0.227,9.929,-127.00
83260,-0.450,-0.227,9.926,-127.00
83263,-0.450,-0.230,9.924,-127.00
83267,-0.455,-0.230,9.919,-127.00
83271,-0.455,-0.235,9.922,-127.00
83275,-0.457,-0.230,9.924,-127.00
83279,-0.457,-0.227,9.924,-127.00
83284,-0.457,-0.227,9.931,-127.00
83288,-0.462,-0.230,9.936,-127.00
83292,-0.462,-0.230,9.941,-127.00
83295,-0.460,-0.230,9.941,-127.00
83299,-0.462,-0.225,9.936,-127.00
83303,-0.464,-0.227,9.936,-127.00
83307,-0.460,-0.223,9.931,-127.00
83311,-0.457,-0.225,9.924,-127.00
83314,-0.460,-0.223,9.917,-127.00
83318,-0.453,-0.223,9.914,-127.00
83322,-0.450,-0.223,9.917,-127.00
83326,-0.453,-0.225,9.922,-127.00
83330,-0.457,-0.225,9.919,-127.00
83333,-0.460,-0.227,9.922,-127.00
83337,-0.455,-0.227,9.924,-127.00
83344,-0.453,-0.230,9.922,-127.00
83348,-0.453,-0.232,9.926,-127.00
83352,-0.453,-0.227,9.924,-127.00
83356,-0.455,-0.230,9.926,-127.00
83360,-0.460,-0.232,9.924,-127.00
83364,-0.460,-0.232,9.922,-127.00
83367,-0.460,-0.232,9.919,-127.00
83371,-0.460,-0.232,9.917,-127.00
83375,-0.457,-0.235,9.914,-127.00
83379,-0.460,-0.232,9.917,-127.00
83383,-0.460,-0.230,9.922,-127.00
83386,-0.462,-0.232,9.919,-127.00
83390,-0.467,-0.232,9.917,-127.00
83394,-0.469,-0.235,9.919,-127.00
83398,-0.467,-0.230,9.922,-127.00
83403,-0.467,-0.227,9.929,-127.00
83407,-0.467,-0.220,9.924,-127.00
83411,-0.462,-0.220,9.922,-127.00
83415,-0.460,-0.225,9.922,-127.00
83418,-0.457,-0.225,9.922,-127.00
83422,-0.450,-0.225,9.922,-127.00
83426,-0.448,-0.225,9.929,-127.00
83430,-0.445,-0.223,9.924,-127.00
83434,-0.450,-0.227,9.919,-127.00
83437,-0.448,-0.227,9.917,-127.00
83441,-0.445,-0.232,9.917,-127.00
83445,-0.443,-0.232,9.917,-127.00
83449,-0.445,-0.232,9.919,-127.00
83453,-0.448,-0.232,9.919,-127.00
83459,-0.450,-0.235,9.917,-127.00
83464,-0.455,-0.237,9.917,-127.00
83467,-0.455,-0.232,9.914,-127.00
83471,-0.457,-0.237,9.917,-127.00
83475,-0.457,-0.237,9.917,-127.00
83479,-0.455,-0.232,9.919,-127.00
83483,-0.455,-0.230,9.919,-127.00
83486,-0.455,-0.225,9.919,-127.00
83490,-0.455,-0.227,9.924,-127.00
83494,-0.455,-0.230,9.924,-127.00
83498,-0.460,-0.230,9.924,-127.00
83502,-0.464,-0.232,9.929,-127.00
83505,-0.460,-0.232,9.924,-127.00
83509,-0.462,-0.232,9.924,-127.00
83513,-0.462,-0.230,9.924,-127.00
83518,-0.460,-0.227,9.924,-127.00
83522,-0.462,-0.227,9.922,-127.00
83526,-0.460,-0.230,9.922,-127.00
